order_date,Anzahl,Stadt,Bundesland
2018-01-15T00:00:00Z,1,Düsseldorf,North Rhine-Westphalia
2018-01-15T00:00:00Z,1,Düsseldorf,North Rhine-Westphalia
2018-01-15T00:00:00Z,3,Düsseldorf,North Rhine-Westphalia
2018-01-15T00:00:00Z,1,Düsseldorf,North Rhine-Westphalia
2018-01-15T00:00:00Z,1,Düsseldorf,North Rhine-Westphalia
2018-01-15T00:00:00Z,1,Düsseldorf,North Rhine-Westphalia
2018-01-15T00:00:00Z,1,Düsseldorf,North Rhine-Westphalia
2018-01-15T00:00:00Z,1,Bremen,Bremen
2018-01-15T00:00:00Z,1,Bremen,Bremen
2018-01-15T00:00:00Z,1,Bremen,Bremen
2018-01-15T00:00:00Z,3,Bremen,Bremen
2018-01-15T00:00:00Z,1,Bremen,Bremen
2018-01-15T00:00:00Z,1,Bremen,Bremen
2018-01-15T00:00:00Z,1,Bremen,Bremen
2018-01-21T00:00:00Z,1,Bremen,Bremen
2018-01-21T00:00:00Z,1,Bremen,Bremen
2018-01-21T00:00:00Z,1,Bremen,Bremen
2018-01-21T00:00:00Z,1,Bremen,Bremen
2018-01-21T00:00:00Z,1,Bremen,Bremen
2018-01-21T00:00:00Z,1,Bremen,Bremen
2018-01-21T00:00:00Z,1,Bremen,Bremen
2018-01-21T00:00:00Z,1,Bremen,Bremen
2018-01-21T00:00:00Z,1,Bremen,Bremen
2018-01-21T00:00:00Z,1,Bremen,Bremen
2018-01-21T00:00:00Z,1,Bremen,Bremen
2018-01-21T00:00:00Z,1,Bremen,Bremen
2018-01-21T00:00:00Z,1,Bremen,Bremen
2018-01-21T00:00:00Z,1,Bremen,Bremen
2018-01-21T00:00:00Z,1,Bremen,Bremen
2018-01-21T00:00:00Z,1,Bremen,Bremen
2018-01-21T00:00:00Z,1,Bremen,Bremen
2018-01-21T00:00:00Z,1,Bremen,Bremen
2018-01-21T00:00:00Z,1,Bremen,Bremen
2018-01-21T00:00:00Z,3,Bremen,Bremen
2018-01-21T00:00:00Z,4,Bremen,Bremen
2018-01-21T00:00:00Z,1,Bremen,Bremen
2018-01-21T00:00:00Z,1,Bremen,Bremen
2018-01-21T00:00:00Z,1,Bremen,Bremen
2018-01-21T00:00:00Z,1,Bremen,Bremen
2018-01-21T00:00:00Z,1,Bremen,Bremen
2018-01-22T00:00:00Z,1,Braunschweig,Lower Saxony
2018-01-22T00:00:00Z,1,Braunschweig,Lower Saxony
2018-01-22T00:00:00Z,1,Braunschweig,Lower Saxony
2018-01-22T00:00:00Z,5,Braunschweig,Lower Saxony
2018-01-22T00:00:00Z,1,Braunschweig,Lower Saxony
2018-01-22T00:00:00Z,1,Braunschweig,Lower Saxony
2018-01-22T00:00:00Z,1,Braunschweig,Lower Saxony
2018-01-22T00:00:00Z,1,Braunschweig,Lower Saxony
2018-01-22T00:00:00Z,1,Braunschweig,Lower Saxony
2018-01-22T00:00:00Z,3,Braunschweig,Lower Saxony
2018-01-22T00:00:00Z,1,Braunschweig,Lower Saxony
2018-01-22T00:00:00Z,1,Braunschweig,Lower Saxony
2018-01-22T00:00:00Z,1,Braunschweig,Lower Saxony
2018-01-22T00:00:00Z,1,Braunschweig,Lower Saxony
2018-01-22T00:00:00Z,1,Braunschweig,Lower Saxony
2018-01-22T00:00:00Z,2,Braunschweig,Lower Saxony
2018-01-22T00:00:00Z,1,Braunschweig,Lower Saxony
2018-01-22T00:00:00Z,1,Braunschweig,Lower Saxony
2018-01-22T00:00:00Z,1,Braunschweig,Lower Saxony
2018-01-22T00:00:00Z,1,Braunschweig,Lower Saxony
2018-01-22T00:00:00Z,1,Braunschweig,Lower Saxony
2018-01-22T00:00:00Z,2,Braunschweig,Lower Saxony
2018-01-22T00:00:00Z,1,Braunschweig,Lower Saxony
2018-01-22T00:00:00Z,3,Braunschweig,Lower Saxony
2018-01-22T00:00:00Z,1,Chemnitz,Saxony
2018-01-22T00:00:00Z,2,Chemnitz,Saxony
2018-01-22T00:00:00Z,1,Chemnitz,Saxony
2018-01-22T00:00:00Z,3,Chemnitz,Saxony
2018-01-22T00:00:00Z,2,Chemnitz,Saxony
2018-01-22T00:00:00Z,1,Chemnitz,Saxony
2018-01-22T00:00:00Z,2,Chemnitz,Saxony
2018-01-22T00:00:00Z,1,Chemnitz,Saxony
2018-01-22T00:00:00Z,1,Chemnitz,Saxony
2018-01-22T00:00:00Z,4,Chemnitz,Saxony
2018-01-22T00:00:00Z,1,Chemnitz,Saxony
2018-01-22T00:00:00Z,1,Chemnitz,Saxony
2018-01-22T00:00:00Z,1,Chemnitz,Saxony
2018-01-22T00:00:00Z,1,Chemnitz,Saxony
2018-01-22T00:00:00Z,1,Chemnitz,Saxony
2018-01-22T00:00:00Z,1,Chemnitz,Saxony
2018-01-22T00:00:00Z,2,Chemnitz,Saxony
2018-01-22T00:00:00Z,1,Chemnitz,Saxony
2018-01-22T00:00:00Z,1,Chemnitz,Saxony
2018-01-22T00:00:00Z,1,Chemnitz,Saxony
2018-01-22T00:00:00Z,1,Chemnitz,Saxony
2018-01-22T00:00:00Z,1,Chemnitz,Saxony
2018-01-22T00:00:00Z,1,Chemnitz,Saxony
2018-01-22T00:00:00Z,1,Chemnitz,Saxony
2018-01-22T00:00:00Z,1,Chemnitz,Saxony
2018-01-24T00:00:00Z,1,Wuppertal,North Rhine-Westphalia
2018-01-24T00:00:00Z,1,Wuppertal,North Rhine-Westphalia
2018-01-24T00:00:00Z,1,Wuppertal,North Rhine-Westphalia
2018-01-24T00:00:00Z,1,Wuppertal,North Rhine-Westphalia
2018-01-24T00:00:00Z,4,Wuppertal,North Rhine-Westphalia
2018-01-24T00:00:00Z,1,Wuppertal,North Rhine-Westphalia
2018-01-24T00:00:00Z,1,Wuppertal,North Rhine-Westphalia
2018-01-24T00:00:00Z,1,Wuppertal,North Rhine-Westphalia
2018-01-24T00:00:00Z,1,Wuppertal,North Rhine-Westphalia
2018-01-24T00:00:00Z,1,Wuppertal,North Rhine-Westphalia
2018-01-24T00:00:00Z,1,Wuppertal,North Rhine-Westphalia
2018-01-24T00:00:00Z,1,Wuppertal,North Rhine-Westphalia
2018-01-24T00:00:00Z,1,Wuppertal,North Rhine-Westphalia
2018-01-24T00:00:00Z,1,Wuppertal,North Rhine-Westphalia
2018-01-24T00:00:00Z,2,Wuppertal,North Rhine-Westphalia
2018-01-24T00:00:00Z,1,Wuppertal,North Rhine-Westphalia
2018-01-24T00:00:00Z,1,Wuppertal,North Rhine-Westphalia
2018-01-24T00:00:00Z,1,Wuppertal,North Rhine-Westphalia
2018-01-24T00:00:00Z,7,Wuppertal,North Rhine-Westphalia
2018-01-24T00:00:00Z,2,Wuppertal,North Rhine-Westphalia
2018-01-28T00:00:00Z,1,Bremen,Bremen
2018-01-28T00:00:00Z,1,Bremen,Bremen
2018-01-28T00:00:00Z,1,Bremen,Bremen
2018-01-29T00:00:00Z,3,Bremen,Bremen
2018-01-29T00:00:00Z,1,Bremen,Bremen
2018-01-29T00:00:00Z,1,Bremen,Bremen
2018-01-29T00:00:00Z,1,Bremen,Bremen
2018-01-29T00:00:00Z,1,Bremen,Bremen
2018-01-29T00:00:00Z,1,Bremen,Bremen
2018-01-29T00:00:00Z,1,Bremen,Bremen
2018-01-29T00:00:00Z,1,Bremen,Bremen
2018-01-29T00:00:00Z,1,Bremen,Bremen
2018-01-29T00:00:00Z,1,Bremen,Bremen
2018-01-29T00:00:00Z,1,Bremen,Bremen
2018-01-29T00:00:00Z,1,Bremen,Bremen
2018-01-29T00:00:00Z,1,Bremen,Bremen
2018-01-29T00:00:00Z,2,Bremen,Bremen
2018-01-29T00:00:00Z,1,Bremen,Bremen
2018-01-29T00:00:00Z,3,Bremen,Bremen
2018-01-29T00:00:00Z,2,Bremen,Bremen
2018-01-29T00:00:00Z,1,Bremen,Bremen
2018-01-29T00:00:00Z,1,Bremen,Bremen
2018-01-29T00:00:00Z,1,Bremen,Bremen
2018-01-29T00:00:00Z,1,Bremen,Bremen
2018-01-29T00:00:00Z,1,Bremen,Bremen
2018-01-29T00:00:00Z,1,Bremen,Bremen
2018-01-29T00:00:00Z,1,Bremen,Bremen
2018-01-29T00:00:00Z,1,Bremen,Bremen
2018-01-29T00:00:00Z,2,Bremen,Bremen
2018-01-29T00:00:00Z,1,Bremen,Bremen
2018-01-29T00:00:00Z,1,Bremen,Bremen
2018-01-29T00:00:00Z,1,Bremen,Bremen
2018-01-29T00:00:00Z,4,Bremen,Bremen
2018-02-03T00:00:00Z,1,Bremen,Bremen
2018-02-03T00:00:00Z,1,Bremen,Bremen
2018-02-03T00:00:00Z,1,Bremen,Bremen
2018-02-03T00:00:00Z,1,Bremen,Bremen
2018-02-03T00:00:00Z,5,Bremen,Bremen
2018-02-03T00:00:00Z,1,Bremen,Bremen
2018-02-03T00:00:00Z,1,Bremen,Bremen
2018-02-03T00:00:00Z,1,Bremen,Bremen
2018-02-03T00:00:00Z,3,Bremen,Bremen
2018-02-03T00:00:00Z,1,Bremen,Bremen
2018-02-03T00:00:00Z,1,Bremen,Bremen
2018-02-03T00:00:00Z,1,Bremen,Bremen
2018-02-03T00:00:00Z,1,Stuttgart,Baden-Württemberg
2018-02-03T00:00:00Z,1,Stuttgart,Baden-Württemberg
2018-02-03T00:00:00Z,1,Stuttgart,Baden-Württemberg
2018-02-03T00:00:00Z,1,Stuttgart,Baden-Württemberg
2018-02-03T00:00:00Z,1,Stuttgart,Baden-Württemberg
2018-02-03T00:00:00Z,1,Stuttgart,Baden-Württemberg
2018-02-03T00:00:00Z,1,Stuttgart,Baden-Württemberg
2018-02-03T00:00:00Z,1,Stuttgart,Baden-Württemberg
2018-02-03T00:00:00Z,2,Stuttgart,Baden-Württemberg
2018-02-03T00:00:00Z,1,Stuttgart,Baden-Württemberg
2018-02-03T00:00:00Z,1,Stuttgart,Baden-Württemberg
2018-02-04T00:00:00Z,1,Hannover,Lower Saxony
2018-02-10T00:00:00Z,1,Chemnitz,Saxony
2018-02-11T00:00:00Z,1,Kiel,Schleswig-Holstein
2018-02-11T00:00:00Z,1,Kiel,Schleswig-Holstein
2018-02-11T00:00:00Z,1,Kiel,Schleswig-Holstein
2018-02-11T00:00:00Z,1,Kiel,Schleswig-Holstein
2018-02-11T00:00:00Z,1,Kiel,Schleswig-Holstein
2018-02-11T00:00:00Z,1,Kiel,Schleswig-Holstein
2018-02-11T00:00:00Z,2,Karlsruhe,Baden-Württemberg
2018-02-11T00:00:00Z,1,Karlsruhe,Baden-Württemberg
2018-02-11T00:00:00Z,1,Karlsruhe,Baden-Württemberg
2018-02-12T00:00:00Z,1,Bremen,Bremen
2018-02-12T00:00:00Z,1,Frankfurt,Hesse
2018-02-12T00:00:00Z,1,Frankfurt,Hesse
2018-02-12T00:00:00Z,1,Frankfurt,Hesse
2018-02-12T00:00:00Z,1,Frankfurt,Hesse
2018-02-12T00:00:00Z,1,Frankfurt,Hesse
2018-02-12T00:00:00Z,1,Frankfurt,Hesse
2018-02-12T00:00:00Z,1,Frankfurt,Hesse
2018-02-12T00:00:00Z,1,Frankfurt,Hesse
2018-02-12T00:00:00Z,1,Frankfurt,Hesse
2018-02-12T00:00:00Z,1,Frankfurt,Hesse
2018-02-12T00:00:00Z,1,Frankfurt,Hesse
2018-02-12T00:00:00Z,1,Frankfurt,Hesse
2018-02-12T00:00:00Z,1,Lübeck,Schleswig-Holstein
2018-02-12T00:00:00Z,1,Lübeck,Schleswig-Holstein
2018-02-12T00:00:00Z,1,Lübeck,Schleswig-Holstein
2018-02-12T00:00:00Z,1,Lübeck,Schleswig-Holstein
2018-02-12T00:00:00Z,1,Lübeck,Schleswig-Holstein
2018-02-12T00:00:00Z,1,Lübeck,Schleswig-Holstein
2018-02-12T00:00:00Z,1,Lübeck,Schleswig-Holstein
2018-02-12T00:00:00Z,1,Lübeck,Schleswig-Holstein
2018-02-12T00:00:00Z,2,Lübeck,Schleswig-Holstein
2018-02-12T00:00:00Z,2,Lübeck,Schleswig-Holstein
2018-02-12T00:00:00Z,1,Lübeck,Schleswig-Holstein
2018-02-12T00:00:00Z,1,Lübeck,Schleswig-Holstein
2018-02-12T00:00:00Z,1,Lübeck,Schleswig-Holstein
2018-02-12T00:00:00Z,1,Lübeck,Schleswig-Holstein
2018-02-12T00:00:00Z,1,Lübeck,Schleswig-Holstein
2018-02-12T00:00:00Z,2,Lübeck,Schleswig-Holstein
2018-02-12T00:00:00Z,1,Lübeck,Schleswig-Holstein
2018-02-12T00:00:00Z,1,Lübeck,Schleswig-Holstein
2018-02-12T00:00:00Z,1,Lübeck,Schleswig-Holstein
2018-02-12T00:00:00Z,1,Lübeck,Schleswig-Holstein
2018-02-13T00:00:00Z,1,Marienberg,Bavaria
2018-02-13T00:00:00Z,1,Hamburg,Hamburg
2018-02-13T00:00:00Z,1,Hamburg,Hamburg
2018-02-13T00:00:00Z,1,Hamburg,Hamburg
2018-02-14T00:00:00Z,8,Marienberg,Bavaria
2018-02-14T00:00:00Z,1,Hamburg,Hamburg
2018-02-14T00:00:00Z,1,Hamburg,Hamburg
2018-02-14T00:00:00Z,2,Hamburg,Hamburg
2018-02-14T00:00:00Z,1,Hamburg,Hamburg
2018-02-14T00:00:00Z,1,Hamburg,Hamburg
2018-02-14T00:00:00Z,2,Hamburg,Hamburg
2018-02-14T00:00:00Z,2,Hamburg,Hamburg
2018-02-14T00:00:00Z,1,Hamburg,Hamburg
2018-02-14T00:00:00Z,1,Hamburg,Hamburg
2018-02-14T00:00:00Z,1,Hamburg,Hamburg
2018-02-14T00:00:00Z,2,Hamburg,Hamburg
2018-02-14T00:00:00Z,1,Hamburg,Hamburg
2018-02-14T00:00:00Z,1,Hamburg,Hamburg
2018-02-14T00:00:00Z,1,Hamburg,Hamburg
2018-02-14T00:00:00Z,1,Hamburg,Hamburg
2018-02-14T00:00:00Z,1,Hamburg,Hamburg
2018-02-14T00:00:00Z,1,Hamburg,Hamburg
2018-02-14T00:00:00Z,1,Hamburg,Hamburg
2018-02-14T00:00:00Z,1,Hamburg,Hamburg
2018-02-14T00:00:00Z,1,Hamburg,Hamburg
2018-02-14T00:00:00Z,1,Hamburg,Hamburg
2018-02-14T00:00:00Z,1,Hamburg,Hamburg
2018-02-14T00:00:00Z,1,Hamburg,Hamburg
2018-02-14T00:00:00Z,1,Hamburg,Hamburg
2018-02-14T00:00:00Z,1,Hamburg,Hamburg
2018-02-14T00:00:00Z,1,Hamburg,Hamburg
2018-02-14T00:00:00Z,1,Hamburg,Hamburg
2018-02-14T00:00:00Z,1,Hamburg,Hamburg
2018-02-14T00:00:00Z,1,Hamburg,Hamburg
2018-02-14T00:00:00Z,1,Hamburg,Hamburg
2018-02-14T00:00:00Z,2,Bremen,Bremen
2018-02-18T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2018-02-18T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2018-02-18T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2018-02-18T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2018-02-18T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2018-02-19T00:00:00Z,1,Bielefeld,North Rhine-Westphalia
2018-02-19T00:00:00Z,1,Bielefeld,North Rhine-Westphalia
2018-02-19T00:00:00Z,1,Bielefeld,North Rhine-Westphalia
2018-02-19T00:00:00Z,1,Bielefeld,North Rhine-Westphalia
2018-02-19T00:00:00Z,1,Bielefeld,North Rhine-Westphalia
2018-02-19T00:00:00Z,1,Bielefeld,North Rhine-Westphalia
2018-02-19T00:00:00Z,1,Freiburg,Baden-Württemberg
2018-02-19T00:00:00Z,1,Freiburg,Baden-Württemberg
2018-02-19T00:00:00Z,1,Freiburg,Baden-Württemberg
2018-02-19T00:00:00Z,1,Freiburg,Baden-Württemberg
2018-02-19T00:00:00Z,1,Freiburg,Baden-Württemberg
2018-02-19T00:00:00Z,1,Freiburg,Baden-Württemberg
2018-02-19T00:00:00Z,1,Freiburg,Baden-Württemberg
2018-02-19T00:00:00Z,1,Freiburg,Baden-Württemberg
2018-02-19T00:00:00Z,1,Freiburg,Baden-Württemberg
2018-02-19T00:00:00Z,1,Freiburg,Baden-Württemberg
2018-02-19T00:00:00Z,1,Freiburg,Baden-Württemberg
2018-02-19T00:00:00Z,2,Freiburg,Baden-Württemberg
2018-02-19T00:00:00Z,2,Freiburg,Baden-Württemberg
2018-02-19T00:00:00Z,1,Freiburg,Baden-Württemberg
2018-02-19T00:00:00Z,1,Freiburg,Baden-Württemberg
2018-02-19T00:00:00Z,1,Freiburg,Baden-Württemberg
2018-02-19T00:00:00Z,2,Freiburg,Baden-Württemberg
2018-02-19T00:00:00Z,3,Freiburg,Baden-Württemberg
2018-02-19T00:00:00Z,3,Freiburg,Baden-Württemberg
2018-02-19T00:00:00Z,1,Freiburg,Baden-Württemberg
2018-02-19T00:00:00Z,1,Freiburg,Baden-Württemberg
2018-02-19T00:00:00Z,1,Freiburg,Baden-Württemberg
2018-02-19T00:00:00Z,1,Freiburg,Baden-Württemberg
2018-02-19T00:00:00Z,1,Bonn,North Rhine-Westphalia
2018-02-19T00:00:00Z,1,Bonn,North Rhine-Westphalia
2018-02-19T00:00:00Z,1,Bonn,North Rhine-Westphalia
2018-02-19T00:00:00Z,1,Bonn,North Rhine-Westphalia
2018-02-19T00:00:00Z,1,Bonn,North Rhine-Westphalia
2018-02-19T00:00:00Z,1,Bonn,North Rhine-Westphalia
2018-02-19T00:00:00Z,1,Bonn,North Rhine-Westphalia
2018-02-20T00:00:00Z,3,Dresden,Saxony
2018-02-20T00:00:00Z,1,Dresden,Saxony
2018-02-20T00:00:00Z,1,Dresden,Saxony
2018-02-20T00:00:00Z,3,Dresden,Saxony
2018-02-20T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2018-02-20T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2018-02-24T00:00:00Z,1,Düsseldorf,North Rhine-Westphalia
2018-02-25T00:00:00Z,1,Wiesbaden,Hesse
2018-02-25T00:00:00Z,1,Wiesbaden,Hesse
2018-02-25T00:00:00Z,1,Wiesbaden,Hesse
2018-02-25T00:00:00Z,1,Bremen,Bremen
2018-02-25T00:00:00Z,1,Bremen,Bremen
2018-02-25T00:00:00Z,1,Bremen,Bremen
2018-02-25T00:00:00Z,1,Bremen,Bremen
2018-02-25T00:00:00Z,1,Bremen,Bremen
2018-02-25T00:00:00Z,1,Bremen,Bremen
2018-02-25T00:00:00Z,1,Bremen,Bremen
2018-02-25T00:00:00Z,1,Bremen,Bremen
2018-02-25T00:00:00Z,1,Bremen,Bremen
2018-02-25T00:00:00Z,1,Bremen,Bremen
2018-02-25T00:00:00Z,1,Bremen,Bremen
2018-02-25T00:00:00Z,1,Bremen,Bremen
2018-02-25T00:00:00Z,1,Bremen,Bremen
2018-02-26T00:00:00Z,1,Braunschweig,Lower Saxony
2018-02-26T00:00:00Z,1,Braunschweig,Lower Saxony
2018-02-26T00:00:00Z,1,Braunschweig,Lower Saxony
2018-02-26T00:00:00Z,1,Braunschweig,Lower Saxony
2018-02-26T00:00:00Z,4,Braunschweig,Lower Saxony
2018-02-26T00:00:00Z,1,Braunschweig,Lower Saxony
2018-02-26T00:00:00Z,1,Braunschweig,Lower Saxony
2018-02-26T00:00:00Z,1,Braunschweig,Lower Saxony
2018-02-26T00:00:00Z,1,Braunschweig,Lower Saxony
2018-02-26T00:00:00Z,1,Braunschweig,Lower Saxony
2018-02-26T00:00:00Z,2,Braunschweig,Lower Saxony
2018-02-26T00:00:00Z,1,Braunschweig,Lower Saxony
2018-02-26T00:00:00Z,1,Braunschweig,Lower Saxony
2018-02-26T00:00:00Z,1,Braunschweig,Lower Saxony
2018-02-26T00:00:00Z,1,Braunschweig,Lower Saxony
2018-02-26T00:00:00Z,1,Braunschweig,Lower Saxony
2018-02-26T00:00:00Z,1,Braunschweig,Lower Saxony
2018-02-26T00:00:00Z,1,Braunschweig,Lower Saxony
2018-02-26T00:00:00Z,1,Braunschweig,Lower Saxony
2018-02-26T00:00:00Z,1,Braunschweig,Lower Saxony
2018-02-26T00:00:00Z,1,Braunschweig,Lower Saxony
2018-02-26T00:00:00Z,2,Braunschweig,Lower Saxony
2018-02-26T00:00:00Z,1,Braunschweig,Lower Saxony
2018-02-26T00:00:00Z,2,Braunschweig,Lower Saxony
2018-02-26T00:00:00Z,1,Braunschweig,Lower Saxony
2018-02-28T00:00:00Z,1,Augsburg,Bavaria
2018-02-28T00:00:00Z,1,Augsburg,Bavaria
2018-02-28T00:00:00Z,1,Marienberg,Bavaria
2018-02-28T00:00:00Z,1,Marienberg,Bavaria
2018-03-03T00:00:00Z,1,Bremen,Bremen
2018-03-03T00:00:00Z,2,Bremen,Bremen
2018-03-03T00:00:00Z,1,Mannheim,Baden-Württemberg
2018-03-03T00:00:00Z,1,Mannheim,Baden-Württemberg
2018-03-03T00:00:00Z,1,Magdeburg,Saxony-Anhalt
2018-03-04T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2018-03-04T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2018-03-04T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2018-03-04T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2018-03-04T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2018-03-04T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2018-03-04T00:00:00Z,2,Dortmund,North Rhine-Westphalia
2018-03-04T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2018-03-04T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2018-03-04T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2018-03-04T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2018-03-04T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2018-03-04T00:00:00Z,2,Dortmund,North Rhine-Westphalia
2018-03-04T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2018-03-04T00:00:00Z,2,Dortmund,North Rhine-Westphalia
2018-03-04T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2018-03-04T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2018-03-04T00:00:00Z,2,Dortmund,North Rhine-Westphalia
2018-03-04T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2018-03-04T00:00:00Z,2,Dortmund,North Rhine-Westphalia
2018-03-04T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2018-03-05T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2018-03-05T00:00:00Z,1,Braunschweig,Lower Saxony
2018-03-05T00:00:00Z,3,Braunschweig,Lower Saxony
2018-03-05T00:00:00Z,2,Braunschweig,Lower Saxony
2018-03-05T00:00:00Z,1,Braunschweig,Lower Saxony
2018-03-05T00:00:00Z,1,Braunschweig,Lower Saxony
2018-03-05T00:00:00Z,1,Braunschweig,Lower Saxony
2018-03-05T00:00:00Z,1,Braunschweig,Lower Saxony
2018-03-06T00:00:00Z,3,Braunschweig,Lower Saxony
2018-03-06T00:00:00Z,1,Braunschweig,Lower Saxony
2018-03-06T00:00:00Z,1,Braunschweig,Lower Saxony
2018-03-06T00:00:00Z,1,Braunschweig,Lower Saxony
2018-03-06T00:00:00Z,4,Braunschweig,Lower Saxony
2018-03-06T00:00:00Z,2,Braunschweig,Lower Saxony
2018-03-06T00:00:00Z,1,Braunschweig,Lower Saxony
2018-03-06T00:00:00Z,1,Braunschweig,Lower Saxony
2018-03-06T00:00:00Z,1,Braunschweig,Lower Saxony
2018-03-06T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2018-03-06T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2018-03-06T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2018-03-06T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2018-03-06T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2018-03-06T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2018-03-06T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2018-03-06T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2018-03-06T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2018-03-06T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2018-03-06T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2018-03-06T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2018-03-06T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2018-03-06T00:00:00Z,2,Dortmund,North Rhine-Westphalia
2018-03-06T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2018-03-06T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2018-03-06T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2018-03-06T00:00:00Z,4,Dortmund,North Rhine-Westphalia
2018-03-06T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2018-03-06T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2018-03-06T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2018-03-06T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2018-03-06T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2018-03-06T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2018-03-06T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2018-03-06T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2018-03-06T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2018-03-06T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2018-03-07T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2018-03-07T00:00:00Z,2,Dortmund,North Rhine-Westphalia
2018-03-07T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2018-03-07T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2018-03-07T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2018-03-07T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2018-03-07T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2018-03-07T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2018-03-07T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2018-03-07T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2018-03-07T00:00:00Z,2,Dortmund,North Rhine-Westphalia
2018-03-07T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2018-03-07T00:00:00Z,2,Dortmund,North Rhine-Westphalia
2018-03-07T00:00:00Z,2,Dortmund,North Rhine-Westphalia
2018-03-07T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2018-03-07T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2018-03-07T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2018-03-07T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2018-03-07T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2018-03-07T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2018-03-07T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2018-03-07T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2018-03-07T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2018-03-07T00:00:00Z,1,Dortmund,North Rhine-Westphalia
2018-03-07T00:00:00Z,1,Augsburg,Bavaria
2018-03-07T00:00:00Z,1,Augsburg,Bavaria
2018-03-07T00:00:00Z,1,Augsburg,Bavaria
2018-03-07T00:00:00Z,1,Augsburg,Bavaria
2018-03-07T00:00:00Z,1,Augsburg,Bavaria
2018-03-07T00:00:00Z,1,Augsburg,Bavaria
2018-03-07T00:00:00Z,1,Augsburg,Bavaria
2018-03-07T00:00:00Z,3,Augsburg,Bavaria
2018-03-07T00:00:00Z,1,Augsburg,Bavaria
2018-03-07T00:00:00Z,1,Augsburg,Bavaria
2018-03-07T00:00:00Z,1,Augsburg,Bavaria
2018-03-07T00:00:00Z,2,Augsburg,Bavaria
